Nom du lieu,Adresse,Code postal,Ville,Latitude,Longitude,Type de parking,Source,Places,PMR,Transport public,Prix,Ouverture,Commentaire,Proprietaire,Lumière,Velo
Parking D922 La Fouillade,Bourg de La Fouillade,12270,La Fouillade,44.228511,2.040481,Parking ,12 CD12 Aveyron,,,,,,,,,
Aire de la Roziere,La Roziere Basse,12170,La Selve,44.123831,2.533378,Aire_covoiturage ,12 CD12 Aveyron,,,oui,,,,,,
Aire de Maleville,Croisement RD 539,12350,Maleville,44.405197,2.090396,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Mayran,Croisement RD 285,12390,Mayran,44.399167,2.365688,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Aire de St Germain,St Germain,12100,Millau,44.133401,3.031685,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Parking D921 Montpeyroux,Croisement RD 70 St Remy,12210,Montpeyroux,44.622863,2.817685,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Aire de Laubigue,Juste après la sortie D192,12720,Mostuejouls,44.198124,3.189076,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Aire de la Croix blanche,La Croix Blanche,12850,Onet Le Chateau,44.385137,2.52149,Parking ,12 CD12 Aveyron,,,,,,,,,
Parking route du château D568,Croisement 901/568 à côté d'Hostellerie de Fontanges,12000,Onet Le Chateau,44.37889430276,2.5636936007,Parking ,12 CD12 Aveyron,,,,,,,,,
Aire du Pont de PALMAS,Croisement RD 602,12310,Palmas,44.398314,2.836789,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Aire des Rougier D32,Croisement RD 32,12400,Rebourguil,43.870337,2.756709,Parking ,12 CD12 Aveyron,,,,,,,,,
Parking Station de service Avia - Rebourguil,Parc d'activité Saint-Pierre - D999,12400,Rebourguil,43.875459,2.776440,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Aire du Dolmen,Croisement RD 250,12400,Saint Affrique,43.989919,2.935273,Parking ,12 CD12 Aveyron,,,,,,,,,
Saveyrac,Face au croisement ,12330,Salles la Source,44.423433,2.470475,Parking ,12 CD12 Aveyron,,,oui,,,,,,
Parking station de service Garage Courdy,Saint-Férréols Haut,12490,St Rome de Tarn,44.042188,2.908273,Parking ,12 CD12 Aveyron,,,,,,,,,
Aire du Viaur D902,Aire du Viaur,12120,Ste Juliette sur Viaur,44.216004,2.538522,Parking ,12 CD12 Aveyron,,,,,,,,,
Parking rond point Silo de Vabres l'Abbaye,Silo,12400,Vabres l'Abbaye,43.951383,2.837302,Parking ,12 CD12 Aveyron,,,,,,,,,
Bel-Air de Lanuejouls,Bel-Air de Lanuejouls,12350,Vaureilles,44.432609,2.193008,Aire_covoiturage ,12 CD12 Aveyron,,,oui,,,,,,
Aire des Vialettes,Rd29,12780,Vezins-De-Levezou,44.261131,2.91892,Parking ,12 CD12 Aveyron,,,,,,,,,
Aire du Roucous,Le Roucous,12780,Vezins-De-Levezou,44.240788,2.914402,Parking ,12 CD12 Aveyron,,,,,,,,,
Parking D24 Route de Toulonjac,Route de Toulonjac,12200,Villefranche,44.373495,2.014170,Parking ,12 CD12 Aveyron,,,,,,,,,
Parking Pharmacie du Pujol,D560,13390,Auriol,43.369287,5.648516,Parking,13 CD13 Bouches du Rhône,43,,,,,,,,
Aire de Berre L'Etang (Rond Point D10 D113),D10/D113,13130,Berre L'Etang,43.525897,5.197111,Aire_covoiturage,13 CD13 Bouches du Rhône,100,,,,,,,,
Aire de La Barque,D6/D96,13710,Fuveau,43.476744,5.538402,Aire_covoiturage,13 CD13 Bouches du Rhône,96,,,,,,,,
Parking Aire de Stationement Chemin de La Pourranque,D113,13170,Les Pennes-Mirabeau,43.415103,5.298068,Parking,13 CD13 Bouches du Rhône,30,,,,,,,,
Aire de Meyrargues,D556,13650,Meyrargues,43.663113,5.495705,Aire_covoiturage,13 CD13 Bouches du Rhône,59,,,,,,,,
Aire de Meyrargues Rd556 (Extension),D556,13650,Meyrargues,43.663145,5.494959,Aire_covoiturage,13 CD13 Bouches du Rhône,52,,,,,,,,
Aire de Venelles,D96/D556,13770,Venelles,43.609266,5.496134,Aire_covoiturage,13 CD13 Bouches du Rhône,70,,,,,,,,
Parking du Château d'eau,D226,14460,Colombelles,49.1992297749,-0.291906095064,Parking,14 CD14 Calvados,59,,,,,,Département du Calvados,,
Parking du supermarché Becocy,D512,14110,Condé-en-Normandie,48.851304037,-0.563531932675,Parking,14 CD14 Calvados,10,,,,,,Com. du Pays de Condé et de la Druance,,
Aire de covoiturage Coudray-Rabut,151 Route de Honfleur D579,14130,Coudray-Rabut,49.297738897,0.187595535419,Aire_covoiturage,14 CD14 Calvados,19,,,,,,Département du Calvados,,
Parking du rond point,D675,14310,Coulvain,49.0521348655,-0.711063614009,Parking ,14 CD14 Calvados,20,,,,,,Département du Calvados,,
Parking covoiturage Villers Bocage,D6,14310,Maisoncelles-Pelvey,49.0668897653,-0.658822909283,Aire_covoiturage,14 CD14 Calvados,,,,,,,Département du Calvados,,
Aire de covoiturage de Guéron (Sortie 37),D572,14400,Saint-Loups-Hors,49.2563725694,-0.722287400623,Aire_covoiturage,14 CD14 Calvados,22,,,,,,Département du Calvados,,
Aire de covoiturage Falaise,D511,14700,Saint-Martin-de-Mieux,48.8867178515,-0.218292872479,Aire_covoiturage,14 CD14 Calvados,19,,,,,,Département du Calvados,,
Parking covoiturage Saint-Martin-des-Entrées,Rue de la Cartoucherie D33,14400,Saint-Martin-des-Entrées,49.2513808802,-0.650534256777,Aire_covoiturage,14 CD14 Calvados,42,,,,,,Département du Calvados,,
Parking à côté du Campanile Vire,D55B,14500,Vire-Normandie,48.8672529865,-0.869746025468,Parking,14 CD14 Calvados,,,,,,,Com. de communes de Vire,,
Aire de covoiturage d'Emplainadieu,RIS RD920,15130,Arpajon-sur-Cère,44.884186,2.450414,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage d'Aurillac côté Sansac,"RN122, après station essence",15000,Aurillac,44.907396,2.420675,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de Lascanaux,RD120/RD18,15000,Aurillac,44.930951,2.425653,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de Cayrols,Croisement RN122/RD51,15290,Cayrols,44.841353,2.232890,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage des Quatre Routes de Salers,RD922,15140,Drugeac,45.136120,2.404676,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de Giou-de-Mamou,RN122/RD58,15130,Giou-de-Mamou,44.926083,2.508465,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de l'échangeur du Pont d'Orgon,RD120/RD653/RD2,15150,Laroquebrou,44.975347,2.222572,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de la Baraquette,RD922/RD3,15210,Madic,45.360779,2.469979,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de St-Cernin,RD922/RD160,15310,Saint-Cernin,45.052264,2.429642,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de St-Chamant,RD922/RD42,15140,Saint-Chamant,45.090126,2.422911,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de Ruynes-en-Margeride,RD74/bretelleA75,15100,Saint-Georges,45.000927,3.169615,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de Besse,RD922/RD42,15140,Saint-Martin-Valmeroux,45.104695,2.402045,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage des Quatre Routes de Saignes,RD922/RD15,15210,Ydes,45.353551,2.463152,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage de Montmèghe,RD120/RD922,15130,Ytrac,44.936088,2.408459,Aire_covoiturage,15 CD15 Cantal,,,,,,,,,
Aire de covoiturage d'Aigrefeuille Place du mai,"6 Rue de la Poste, 17290 Aigrefeuille-d'Aunis",17290,Aigrefeuille-d'Aunis,46.115006,-0.936286,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée en liaison avec la Commune d'Aifrefeuille,,
Aire de covoiturage d'Aigrefeuille Stade,"61 Rue du Vieux Fief, 17290 Aigrefeuille-d'Aunis",17290,Aigrefeuille-d'Aunis,46.123345,-0.943357,Aire_covoiturage,17 CD17 Charente,30,,,,,,Aire aménagée par le Département,,
Aire de covoiturage d'Angliers Echangeur,"D109, 17540 Angliers",17540,Angliers,46.225145,-0.945902,Aire_covoiturage,17 CD17 Charente,10,,,,,,aire aménagée par le Département,,
Aire de covoiturage d'Angoulins Paradis,"Les Cadelis E, 17690 Angoulins",17690,Angoulins,46.104536,-1.093080,Aire_covoiturage,17 CD17 Charente,22,,,,,,aire aménagée par le Département ,,
Aire de covoiturage d'Archiac Le Tonneau,"100 Route de Cognac, 17520 Archiac",17520,Archiac,45.528005,-0.303478,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée en liaison avec la Commune d'Archiac,,
Aire de covoiturage d'Arvert l'Etrade,"2 Ter Rue des Justices, 17530 Arvert",17530,Arvert,45.756669,-1.140648,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée par le Département,,
Aire de covoiturage du Stade,"14 Route de Poitiers, 17470 Aulnay",17470,Aulnay,46.024441,-0.354371,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée avec la commune d'Aulnay,,
Aire de covoiturage de Benon Echangeur,"RN11, Les Quatre Routes, 17170 Benon",17170,Benon,46.220975,-0.808580,Aire_covoiturage,17 CD17 Charente,12,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Beurlay Centre,"6 Résidence du Moulin, 17250 Beurlay",17250,Beurlay,45.861992,-0.838496,Aire_covoiturage,17 CD17 Charente,14,,,,,,aire aménagée avec la commune de Beurlay,,
Aire de covoiturage de Bourcefranc-le-Chapus Pont ,"Grand Fief de Sinche, 17560 Bourcefranc-le-Chapus",17560,Bourcefranc-le-Chapus,45.846118,-1.162467,Aire_covoiturage,17 CD17 Charente,20,,,,,,aire aménagée par le Département ,,
Aire de covoiturage de Boutenac-Touvent Mairie,"44 Route Côte de Beauté, 17120 Boutenac-Touvent",17120,Boutenac-Touvent,45.504361,-0.755722,Aire_covoiturage,17 CD17 Charente,12,,,,,,Aire aménagée en liaison avec la Commune de Boutenac-Touvent,,
Aire de covoiturage de Chatelaillon Le Haut-Rillon,"Avenue du Haut Rillon, 17340 Châtelaillon-Plage",17340,Châtelaillon-Plage,46.080525,-1.079149,Aire_covoiturage,17 CD17 Charente,12,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Chermignac Les Tilleuls,"10 Avenue du Littoral, 17460 Chermignac",17460,Chermignac,45.684884,-0.675533,Aire_covoiturage,17 CD17 Charente,12,,,,,,Aire aménagée avec la Commune de Chermignac,,
Aire de covoiturage de Chevanceaux RN ,"D910, 17210 Chevanceaux",17210,Chevanceaux,45.294980,-0.238894,Aire_covoiturage,17 CD17 Charente,20,,,,,,Aire aménagée en liaison avec la Commune de Chevanceaux,,
Aire de covoiturage de Corme-Royal Les Ormeaux,"12 Résidence les Ormeaux, 17600 Corme-Royal",17600,Corme-Royal,45.740425,-0.813305,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée en liaison avec la Commune de Corme-Royal,,
Aire de covoiturage de Courçon Vallée d'Aulnes,"52 Rue de Benon, 17170 Courçon",17170,Courçon,46.235069,-0.814227,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Cozes Bonne nouvelle,"RD 730, Route de Bordeaux, 17120 Cozes",17120,Cozes,45.576344,-0.820842,Aire_covoiturage,17 CD17 Charente,10,,,,,,aire aménagée par le Département ,,
Aire de covoiturage de Dolus d'Oléron Délidon,"Route du Viaduc, 17550 Dolus-d'Oléron",17550,Dolus-d'Oléron,45.901564,-1.252945,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée par le Département,,
Aire de covoiturage d'Echillais Pimale,"D733, 17620 Échillais",17620,Échillais,45.905819,-0.965332,Aire_covoiturage,17 CD17 Charente,25,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Gémozac Super U,"Pied Sec, 17260 Gémozac",17260,Gémozac,45.575799,-0.677049,Supermarket,17 CD17 Charente,6,,,,,,aire aménagée avec le super U de Gémozac,,
Aire de covoiturage de Pons Bonnerme,"46 Rue de Chantegeay, 17260 Jazennes",17260,Jazennes,45.57334,-0.593109,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée par le Département ,,
Aire de covoiturage de La Rochelle Belvédère,"D21, 17000 La Rochelle",17000,La Rochelle,46.174284,-1.218497,Aire_covoiturage,17 CD17 Charente,25,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Jean d'Y A,"D939E2, 17400 La Vergne",17400,La Vergne,45.962126,-0.545425,Aire_covoiturage,17 CD17 Charente,40,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Le ThouFief Girard,"D5, 17290 Le Thou",17290,Le Thou,46.095799,-0.941662,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée par le Département ,,
Aire de covoiturage de Marans Place Saint-Christophe,"Rue des Moulins, 17230 Marans",17230,Marans,46.305629,-0.991178,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée avec la commune de Marans ,,
Aire de covoiturage de Marennes de Lattre de Tassigny,"33 Avenue de Lattre de Tassigny, 17320 Marennes",17320,Marennes,45.829380,-1.118548,Aire_covoiturage,17 CD17 Charente,16,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Marennes Verte Ostréa,"D728, 17320 Marennes",17320,Marennes,45.830416,-1.120324,Aire_covoiturage,17 CD17 Charente,10,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Matha Rond-Point de l'Europe,"6 Rue des Arts, 17160 Matha",17160,Matha,45.866659,-0.305257,Aire_covoiturage,17 CD17 Charente,12,,,,,,aire aménagée avec la CDC du Pays de Matha,,
Aire de covoiturage de Medis G. Brassens,"2 Route de la Gare, 17600 Médis",17600,Médis,45.645209,-0.963378,Aire_covoiturage,17 CD17 Charente,10,,,,,,Aire aménagée avec la Commune de Medis,,
Aire de covoiturage de Montendre Centre Commercial,"Boulevard de Saintonge, 17130 Montendre",17130,Montendre,45.290373,-0.410973,Supermaket,17 CD17 Charente,8,,,,,,aire aménagée avec l'Intermarché de Montendre,,
Aire de covoiturage de Montlieu-la-Garde Echangeur,"112B Avenue de la République, 17210 Montlieu-la-Garde",17210,Montlieu-la-Garde,45.241063,-0.268280,Gare_peage,17 CD17 Charente,20,,,,,,aire aménagée avec la Commune,,
Aire de covoiturage de Mortagne stade,"5 Rue du Stade, 17120 Mortagne-sur-Gironde",17120,Mortagne-sur-Gironde,45.480576,-0.788384,Aire_covoiturage,17 CD17 Charente,10,,,,,,Aire aménagée en liaison avec la Commune de Mortagne/Gironde,,
Aire de covoiturage de Périgny Chevaliers,"ZI de perigny avenue Joliot-Curie, 17180 Perigny",17180,Perigny,46.155925,-1.110087,Aire_covoiturage,17 CD17 Charente,17,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Pons Leclerc,"Rue de Coudennes, 17800 Pons",17800,Pons,45.574394,-0.561470,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée avec le Leclerc de Pons,,
Aire de covoiturage de Dompierre-sur-Mer Chagnolet,"6110-6111 Rue de la Belle Étoile, 17138 Puilboreau",17138,Puilboreau,46.182182,-1.092224,Aire_covoiturage,17 CD17 Charente,72,,,,,,aire aménagée par le Département ,,
Aire de covoiturage de Puy-du-Lac La Ragoterie,"La Ragoterie, 17380 Puy-du-Lac",17380,Puy-du-Lac,45.965364,-0.729336,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Rivedoux Sablanceaux,"D735, 17940 Rivedoux-Plage",17940,Rivedoux-Plage,46.161639,-1.257747,Aire_covoiturage,17 CD17 Charente,30,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Rochefort Les Sœurs ,"1B Rue Hubert Pennevert, 17300 Rochefort",17300,Rochefort,45.959106,-0.958272,Aire_covoiturage,17 CD17 Charente,26,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Royan Belmont,"Ave. Louis Boucher, 17200 Royan",17200,Royan,45.625212,-1.000643,Aire_covoiturage,17 CD17 Charente,20,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Agnant Bridoire,"41 Avenue du Canal de la Bridoire, 17620 Saint-Agnant",17620,Saint-Agnant,45.875418,-0.962841,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée avec la commune de Saint-Agnant,,
Aire de covoiturage de Saint-Aigulin Pont de la Dronne,"51 Avenue Georges Clemenceau, 17360 Saint-Aigulin",17360,Saint-Aigulin,45.156876,-0.000652,Aire_covoiturage,17 CD17 Charente,8,,,,,,aire aménagée avec la Commune,,
Aire de covoiturage de Saintes Brûlerie,"12 Boulevard de Vladimir, 17100 Saintes",17100,Saintes,45.755558,-0.651492,Aire_covoiturage,17 CD17 Charente,25,,,,,,aire aménagée avec l'Hyper U de Saintes,,
Aire de covoiturage de Saintes Charrier,"17 Avenue de Gemozac, 17100 Saintes",17100,Saintes,45.720022,-0.644085,Aire_covoiturage,17 CD17 Charente,6,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Saintes Vâcherons,"1 Rue des Vacherons, 17100 Saintes",17100,Saintes,45.757095,-0.661153,Aire_covoiturage,17 CD17 Charente,40,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Sainte-Soule Usseau,"Route d'Usseau, 17220 Sainte-Soulle",17220,Sainte-Soulle,46.202849,-1.026908,Aire_covoiturage,17 CD17 Charente,20,,,,,,aire aménagée par le Département ,,
Aire de covoiturage de Saint-Hilaire-de-Villefranche La Bauche,"43 La Bauche, 17770 Saint-Hilaire-de-Villefranche",17770,Saint-Hilaire-de-Villefranche,45.845842,-0.532579,Aire_covoiturage,17 CD17 Charente,25,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Jean d'Angély Olympia,"22 Avenue Port Mahon, 17400 Saint-Jean-d'Angély",17400,Saint-Jean-d'Angély,45.940202,-0.521894,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Jean-de-Liversay Route de La Rochelle,"52 Rue Saint-Jean, 17170 Saint-Jean-de-Liversay",17170,Saint-Jean-de-Liversay,46.264763,-0.875205,Aire_covoiturage,17 CD17 Charente,15,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Laurent-de-la-Prée Bois de la Caille,"78 Chemin du Bois de la Caille, 17450 Saint-Laurent-de-la-Prée",17450,Saint-Laurent-de-la-Prée,45.992398,-1.036215,Aire_covoiturage,17 CD17 Charente,25,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Saint-Sauveur d'Aunis Rue d'Aunis,"2 Rue des Pertuis, 17540 Saint-Sauveur-d'Aunis",17540,Saint-Sauveur-d'Aunis,46.224477,-0.881578,Aire_covoiturage,17 CD17 Charente,20,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Sulpice d'Arnoult Fief de Foix,"1 Route de Beurlay, 17250 Saint-Sulpice-d'Arnoult",17250,Saint-Sulpice-d'Arnoult,45.839545,-0.811366,Aire_covoiturage,17 CD17 Charente,13,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Saint-Sulpice de Royan Fontbedeau,"Route de Royan, 17200 Saint-Sulpice-de-Royan",17200,Saint-Sulpice-de-Royan,45.682866,-0.998871,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Saint-Vivien route de Chatelaillon,"27 Route de Châtelaillon, 17220 Saint-Vivien",17220,Saint-Vivien,46.082520,-1.073420,Aire_covoiturage,17 CD17 Charente,9,,,,,,Aire aménagée par le Département,,
Aire de covoiturage de Saint-Xandre Aubreçay,"10 Rue Jean Bart, 17138 Saint-Xandre",17138,Saint-Xandre,46.210328,-1.136463,Aire_covoiturage,17 CD17 Charente,16,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Surgères Route de Rochefort,"14B Avenue Saint-Pierre, 17700 Surgères",17700,Surgères,46.103761,-0.753167,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée par le Département avec la commune de Surgères ,,
Aire de covoiturage de Vergeroux Sortie ,"D214, 17300 Vergeroux",17300,Vergeroux,45.967077,-0.981426,Aire_covoiturage,17 CD17 Charente,60,,,,,,aire aménagée par le Département,,
Aire de covoiturage de Vergné Tout y faut,"1 Route de Niort, 17330 Vergne",17330,Vergne,46.07359,-0.507037,Aire_covoiturage,17 CD17 Charente,15,,,,,,aire aménagée par le Départementavec la commune de Vergné,,
Aire de covoiturage de Villedoux Aire du Rocher,"aire de co voiturage aire du, Le Rocher, 17230 Villedoux",17230,Villedoux,46.242253,-1.080673,Aire_covoiturage,17 CD17 Charente,10,,,,,,aire aménagée par le Département,,
Aire de covoiturage VINCI Autoroutes de Bourges,,18000,Bourges,47.045360,2.342586,Gare_peage,18 CD18 Cher,,,,,,,,,
Aire de covoiturage de Sancoins,"46 Route de Bourges, 18600 Sancoins",18600,Sancoins,46.836038,2.913241,Aire_covoiturage,18 CD18 Cher,,,,,,,,,
Aire de covoiturage Cornil, ,19150,Cornil,45.217382083839006,1.699113960474082,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,40,,,,,,,,
Aire de covoiturage Donzenac Ouest, ,19270,Donzenac,45.227734189826386,1.510547750769689,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,30,,,,,,,,
Aire de covoiturage Balladours, ,19410,Espartignac,45.39491669975707,1.573849451878057,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,33,,,,,,,,
Aire de covoiturage La Salvanie, ,19150,Laguenne,45.241173469669064,1.783453957948245,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,12,,,,,,,,
Aire de covoiturage Peyregude D44, ,19360,Malemort-sur-Corrèze,45.17059063563128,1.563746405355813,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,20,,,,,,,,
Aire de covoiturage La Galavière, ,19510,Masseret,45.52723318373904,1.515023268763571,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,26,,,,,,,,
Aire de covoiturage Poteau de Maussac, ,19250,Maussac,45.46750340224566,2.143653921922347,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,14,,,,,,,,
Aire de covoiturage Meyssac, ,19500,Meyssac,45.05635782834465,1.671044037563664,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,11,,,,,,,,
Aire de covoiturage Saint-Pardoux l'Ortigier, ,19700,Saint-Pardoux l'Ortigier,45.31810338366875,1.567633318691726,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,38,,,,,,,,
Aire de covoiturage Beausoleil, ,19510,Salon-la-Tour,45.48066288873883,1.52957088758007,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,22,,,,,,,,
Aire de covoiturage Saint-Antoine les Plantades, ,19270,Ussac,45.193165551568384,1.53912239618895,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,24,,,,,,,,
Aire de covoiturage Vergis 1, ,19270,Ussac,45.201303,1.511190,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,20,,,,,,,,
Aire de covoiturage Vergis 2, ,19270,Ussac,45.19963585080629,1.512057847547609,Aire_covoiturage,19 DREAL_Limousin data.gouv.fr,40,,,,,,,,
Aire de covoiturage de Arnay-Le-Duc,"1 Rue de l'Arquebuse, 21230 Arnay-le-Duc",21230,Arnay-Le-Duc,47.131400,4.490201,Aire_covoiturage,21 CD21 Côte d'Or,,,,,,,,,
Aire de covoiturage de Auvillars-Sur-Saône,"900 Route de Dijon, 21250 Auvillars-sur-Saône",21250,Auvillars-Sur-Saône,47.059571,5.094627,Aire_covoiturage,21 CD21 Côte d'Or,,,,,,,,,
Aire de covoiturage de Brazey-En-Plaine,"10 Rue des Oiseaux, 21470 Brazey-en-Plaine",21470,Brazey-En-Plaine,47.131516,5.212831,Aire_covoiturage,21 CD21 Côte d'Or,,,,,,,,,
Aire de covoiturage de Chanceaux,"62 Grande Rue, 21440 Chanceaux",21440,Chanceaux,47.522415,4.714725,Aire_covoiturage,21 CD21 Côte d'Or,,,,,,,,,
Aire de covoiturage de Corcelles-Les-Citeaux,"4 Allée des Cerisiers, 21910 Corcelles-lès-Cîteaux",21910,Corcelles-Les-Citeaux,47.171060,5.079713,Aire_covoiturage,21 CD21 Côte d'Or,,,,,,,,,
